sms_id,message,message_length,label
HAM_SMS_07409,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_06643,Your order has been delivered successfully.,43,ham
HAM_SMS_06220,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_01539,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_01968,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_05076,The report is ready for review.,31,ham
HAM_SMS_05650,Please confirm your availability for the session.,49,ham
HAM_SMS_01286,Please call me when you are free.,33,ham
HAM_SMS_04122,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_01755,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_06555,I reached home safely.,22,ham
HAM_SMS_05799,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_02200,Your order has been delivered successfully.,43,ham
SPAM_SMS_02236,You won a shopping voucher. Claim it today.,43,spam
SPAM_SMS_01496,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
SPAM_SMS_01688,Suspicious login detected. Update your password immediately.,60,spam
HAM_SMS_06613,Please confirm your availability for the session.,49,ham
SPAM_SMS_01257,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_00361,The report is ready for review.,31,ham
HAM_SMS_02456,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_05627,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_03744,Please confirm your availability for the session.,49,ham
HAM_SMS_03990,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_02168,I reached home safely.,22,ham
HAM_SMS_04375,The interview schedule will be shared soon.,43,ham
HAM_SMS_01272,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_05141,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_06398,The interview schedule will be shared soon.,43,ham
HAM_SMS_04691,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_01653,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_02574,Please find the details shared in the group.,44,ham
HAM_SMS_06497,The report is ready for review.,31,ham
HAM_SMS_02887,Your class schedule has been updated for tomorrow.,50,ham
SPAM_SMS_00343,Suspicious login detected. Update your password immediately.,60,spam
HAM_SMS_00731,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_06750,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_05570,The interview schedule will be shared soon.,43,ham
HAM_SMS_06030,Your order has been delivered successfully.,43,ham
SPAM_SMS_00355,Exclusive offer only for you. Click here to redeem.,51,spam
HAM_SMS_00682,Please call me when you are free.,33,ham
HAM_SMS_01042,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_01140,You won a shopping voucher. Claim it today.,43,spam
HAM_SMS_02689,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_03684,Please confirm your availability for the session.,49,ham
HAM_SMS_06645,Please confirm your availability for the session.,49,ham
HAM_SMS_01557,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_03553,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_02465,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_00978,Please confirm your availability for the session.,49,ham
HAM_SMS_07469,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_03842,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_03873,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_04031,Please find the details shared in the group.,44,ham
SPAM_SMS_00263,Suspicious login detected. Update your password immediately.,60,spam
SPAM_SMS_01427,Earn money from home without investment. Join now.,50,spam
HAM_SMS_01435,Your class schedule has been updated for tomorrow.,50,ham
SPAM_SMS_00079,Limited time offer. Get free coupons by clicking this link.,59,spam
HAM_SMS_06532,I reached home safely.,22,ham
SPAM_SMS_00086,You won a shopping voucher. Claim it today.,43,spam
HAM_SMS_04833,Please find the details shared in the group.,44,ham
HAM_SMS_03461,Your order has been delivered successfully.,43,ham
HAM_SMS_00032,The interview schedule will be shared soon.,43,ham
HAM_SMS_04208,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_00509,Claim your free gift card now before it expires.,48,spam
SPAM_SMS_01103,Your loan is approved. Pay processing fee to receive funds.,59,spam
HAM_SMS_04385,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_00305,Please call me when you are free.,33,ham
HAM_SMS_02838,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_01903,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_03535,Your order has been delivered successfully.,43,ham
HAM_SMS_02271,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_04240,I reached home safely.,22,ham
HAM_SMS_02417,Please confirm your availability for the session.,49,ham
HAM_SMS_06665,Let's discuss the presentation after lunch.,43,ham
SPAM_SMS_00194,You are selected for a reward. Send your account details now.,61,spam
HAM_SMS_03282,The interview schedule will be shared soon.,43,ham
HAM_SMS_03766,Please find the details shared in the group.,44,ham
SPAM_SMS_01787,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_05347,Please call me when you are free.,33,ham
HAM_SMS_05952,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_04308,Please call me when you are free.,33,ham
HAM_SMS_04368,The interview schedule will be shared soon.,43,ham
SPAM_SMS_01526,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_02061,Your payment has been received successfully.,44,ham
HAM_SMS_02507,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_01594,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_00304,Exclusive offer only for you. Click here to redeem.,51,spam
SPAM_SMS_02144,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_03981,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_07030,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_03417,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_05812,I reached home safely.,22,ham
HAM_SMS_00021,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_01814,I reached home safely.,22,ham
HAM_SMS_01314,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_07475,Your payment has been received successfully.,44,ham
SPAM_SMS_01616,Exclusive offer only for you. Click here to redeem.,51,spam
HAM_SMS_02236,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_03030,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_01658,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_03528,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_00373,Your order has been delivered successfully.,43,ham
HAM_SMS_04837,Please call me when you are free.,33,ham
HAM_SMS_04871,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_06813,Please call me when you are free.,33,ham
SPAM_SMS_01873,Exclusive offer only for you. Click here to redeem.,51,spam
HAM_SMS_03999,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_06368,Let's discuss the presentation after lunch.,43,ham
SPAM_SMS_00567,You are selected for a reward. Send your account details now.,61,spam
SPAM_SMS_02054,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_00385,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_03851,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_00189,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_03760,I reached home safely.,22,ham
SPAM_SMS_00154,Exclusive offer only for you. Click here to redeem.,51,spam
HAM_SMS_00321,Please find the details shared in the group.,44,ham
HAM_SMS_04928,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_06866,I reached home safely.,22,ham
SPAM_SMS_00575,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_00499,The interview schedule will be shared soon.,43,ham
HAM_SMS_07002,The report is ready for review.,31,ham
SPAM_SMS_01896,Win money instantly. Register today and claim your bonus.,57,spam
HAM_SMS_01310,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_05753,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_01839,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_07042,The interview schedule will be shared soon.,43,ham
SPAM_SMS_00087,Limited time offer. Get free coupons by clicking this link.,59,spam
HAM_SMS_00806,Please call me when you are free.,33,ham
HAM_SMS_07082,Your order has been delivered successfully.,43,ham
HAM_SMS_03364,Please find the details shared in the group.,44,ham
HAM_SMS_06045,Please confirm your availability for the session.,49,ham
HAM_SMS_06549,The interview schedule will be shared soon.,43,ham
HAM_SMS_02164,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_04914,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_03745,Let's discuss the presentation after lunch.,43,ham
SPAM_SMS_01897,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
SPAM_SMS_02157,You are selected for a reward. Send your account details now.,61,spam
HAM_SMS_05092,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_02653,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_02250,The report is ready for review.,31,ham
HAM_SMS_05179,Please call me when you are free.,33,ham
HAM_SMS_04324,The interview schedule will be shared soon.,43,ham
SPAM_SMS_01632,Win money instantly. Register today and claim your bonus.,57,spam
SPAM_SMS_01177,Limited time offer. Get free coupons by clicking this link.,59,spam
SPAM_SMS_01790,Suspicious login detected. Update your password immediately.,60,spam
HAM_SMS_04077,I reached home safely.,22,ham
HAM_SMS_02237,Your order has been delivered successfully.,43,ham
HAM_SMS_01894,I reached home safely.,22,ham
HAM_SMS_05818,Please find the details shared in the group.,44,ham
SPAM_SMS_01645,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_06756,I reached home safely.,22,ham
SPAM_SMS_01432,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
SPAM_SMS_00820,Claim your free gift card now before it expires.,48,spam
HAM_SMS_01975,Please find the details shared in the group.,44,ham
SPAM_SMS_01097,Claim your free gift card now before it expires.,48,spam
HAM_SMS_01450,Your payment has been received successfully.,44,ham
HAM_SMS_04726,Please confirm your availability for the session.,49,ham
HAM_SMS_02595,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_02763,Please find the details shared in the group.,44,ham
HAM_SMS_00219,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_01484,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_02537,Please call me when you are free.,33,ham
SPAM_SMS_00496,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_00294,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_02545,Please call me when you are free.,33,ham
HAM_SMS_03139,Your order has been delivered successfully.,43,ham
HAM_SMS_03431,I reached home safely.,22,ham
HAM_SMS_03141,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_02011,You won a shopping voucher. Claim it today.,43,spam
HAM_SMS_04066,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_03261,Please confirm your availability for the session.,49,ham
HAM_SMS_01578,Please find the details shared in the group.,44,ham
HAM_SMS_03975,I reached home safely.,22,ham
HAM_SMS_01378,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_00475,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_05041,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_05124,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_04252,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_01896,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_07341,Your payment has been received successfully.,44,ham
HAM_SMS_04857,Your payment has been received successfully.,44,ham
HAM_SMS_02052,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_05243,Reminder: submit your assignment before the deadline.,53,ham
SPAM_SMS_01319,You won a shopping voucher. Claim it today.,43,spam
SPAM_SMS_00876,Win money instantly. Register today and claim your bonus.,57,spam
HAM_SMS_01744,Please call me when you are free.,33,ham
HAM_SMS_02301,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_04612,Please confirm your availability for the session.,49,ham
HAM_SMS_03902,The interview schedule will be shared soon.,43,ham
HAM_SMS_01639,I reached home safely.,22,ham
SPAM_SMS_00686,You won a shopping voucher. Claim it today.,43,spam
HAM_SMS_00599,I reached home safely.,22,ham
HAM_SMS_05788,The interview schedule will be shared soon.,43,ham
SPAM_SMS_01323,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_05754,Please find the details shared in the group.,44,ham
HAM_SMS_02909,Please call me when you are free.,33,ham
HAM_SMS_05641,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_05058,Your payment has been received successfully.,44,ham
HAM_SMS_02071,Please call me when you are free.,33,ham
SPAM_SMS_01506,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
SPAM_SMS_01431,Earn money from home without investment. Join now.,50,spam
HAM_SMS_04562,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_02747,Please call me when you are free.,33,ham
HAM_SMS_02041,I reached home safely.,22,ham
HAM_SMS_02586,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_00745,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_03020,Your order has been delivered successfully.,43,ham
HAM_SMS_05188,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_05928,Please confirm your availability for the session.,49,ham
SPAM_SMS_01955,You are selected for a reward. Send your account details now.,61,spam
HAM_SMS_04041,Your payment has been received successfully.,44,ham
HAM_SMS_02475,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_02257,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_01012,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_01206,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_06553,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_03173,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_00463,The interview schedule will be shared soon.,43,ham
HAM_SMS_04484,Your order has been delivered successfully.,43,ham
